from_zone_id,to_zone_id,distance_km
31.0,43.0,3.53
43.0,31.0,3.53
31.0,46.0,1.5
46.0,31.0,1.5
31.0,32.0,19.54
32.0,31.0,19.54
32.0,34.0,24.65
34.0,32.0,24.65
32.0,44.0,24.46
44.0,32.0,24.46
32.0,33.0,10.58
33.0,32.0,10.58
32.0,50.0,2.58
50.0,32.0,2.58
32.0,25.0,14.11
25.0,32.0,14.11
32.0,35.0,20.15
35.0,32.0,20.15
32.0,22.0,20.65
22.0,32.0,20.65
32.0,20.0,1.41
20.0,32.0,1.41
32.0,41.0,9.63
41.0,32.0,9.63
32.0,45.0,3.18
45.0,32.0,3.18
32.0,42.0,17.04
42.0,32.0,17.04
32.0,47.0,21.7
47.0,32.0,21.7
32.0,18.0,18.62
18.0,32.0,18.62
32.0,14.0,20.12
14.0,32.0,20.12
32.0,19.0,1.7
19.0,32.0,1.7
32.0,46.0,6.25
46.0,32.0,6.25
32.0,27.0,15.74
27.0,32.0,15.74
32.0,40.0,21.52
40.0,32.0,21.52
32.0,37.0,0.61
37.0,32.0,0.61
32.0,43.0,13.11
43.0,32.0,13.11
32.0,48.0,17.09
48.0,32.0,17.09
32.0,39.0,1.23
39.0,32.0,1.23
32.0,24.0,10.33
24.0,32.0,10.33
33.0,14.0,16.95
14.0,33.0,16.95
33.0,18.0,6.32
18.0,33.0,6.32
33.0,31.0,21.39
31.0,33.0,21.39
33.0,39.0,21.41
39.0,33.0,21.41
33.0,37.0,10.23
37.0,33.0,10.23
33.0,44.0,7.23
44.0,33.0,7.23
33.0,29.0,5.1
29.0,33.0,5.1
33.0,24.0,2.58
24.0,33.0,2.58
33.0,46.0,18.08
46.0,33.0,18.08
33.0,45.0,20.28
45.0,33.0,20.28
33.0,42.0,7.76
42.0,33.0,7.76
33.0,36.0,10.49
36.0,33.0,10.49
33.0,50.0,3.85
50.0,33.0,3.85
33.0,22.0,24.94
22.0,33.0,24.94
33.0,34.0,17.67
34.0,33.0,17.67
34.0,35.0,12.67
35.0,34.0,12.67
34.0,54.0,3.79
54.0,34.0,3.79
34.0,49.0,9.45
49.0,34.0,9.45
34.0,53.0,5.45
53.0,34.0,5.45
34.0,27.0,0.93
27.0,34.0,0.93
34.0,45.0,11.61
45.0,34.0,11.61
34.0,38.0,8.91
38.0,34.0,8.91
34.0,39.0,24.0
39.0,34.0,24.0
34.0,30.0,18.92
30.0,34.0,18.92
34.0,42.0,8.47
42.0,34.0,8.47
34.0,51.0,22.77
51.0,34.0,22.77
34.0,50.0,13.47
50.0,34.0,13.47
34.0,36.0,14.97
36.0,34.0,14.97
34.0,14.0,16.51
14.0,34.0,16.51
34.0,29.0,6.41
29.0,34.0,6.41
34.0,41.0,8.4
41.0,34.0,8.4
35.0,18.0,21.92
18.0,35.0,21.92
35.0,51.0,7.44
51.0,35.0,7.44
35.0,33.0,14.26
33.0,35.0,14.26
35.0,23.0,19.9
23.0,35.0,19.9
35.0,47.0,19.7
47.0,35.0,19.7
35.0,53.0,24.87
53.0,35.0,24.87
35.0,46.0,17.03
46.0,35.0,17.03
35.0,29.0,22.61
29.0,35.0,22.61
36.0,38.0,19.8
38.0,36.0,19.8
36.0,27.0,5.04
27.0,36.0,5.04
36.0,32.0,3.0
32.0,36.0,3.0
36.0,47.0,16.5
47.0,36.0,16.5
36.0,20.0,13.06
20.0,36.0,13.06
36.0,42.0,11.11
42.0,36.0,11.11
36.0,48.0,1.38
48.0,36.0,1.38
36.0,18.0,24.01
18.0,36.0,24.01
37.0,26.0,2.11
26.0,37.0,2.11
37.0,56.0,11.65
56.0,37.0,11.65
37.0,54.0,13.14
54.0,37.0,13.14
37.0,36.0,8.16
36.0,37.0,8.16
37.0,22.0,1.75
22.0,37.0,1.75
37.0,44.0,1.98
44.0,37.0,1.98
37.0,53.0,17.61
53.0,37.0,17.61
37.0,48.0,5.57
48.0,37.0,5.57
37.0,43.0,7.9
43.0,37.0,7.9
37.0,47.0,10.16
47.0,37.0,10.16
37.0,50.0,10.71
50.0,37.0,10.71
38.0,52.0,0.54
52.0,38.0,0.54
38.0,43.0,3.25
43.0,38.0,3.25
38.0,47.0,21.64
47.0,38.0,21.64
38.0,56.0,0.53
56.0,38.0,0.53
38.0,37.0,12.95
37.0,38.0,12.95
38.0,46.0,12.49
46.0,38.0,12.49
38.0,54.0,8.66
54.0,38.0,8.66
39.0,59.0,21.11
59.0,39.0,21.11
39.0,25.0,6.88
25.0,39.0,6.88
39.0,57.0,6.44
57.0,39.0,6.44
39.0,35.0,12.26
35.0,39.0,12.26
39.0,30.0,23.29
30.0,39.0,23.29
39.0,36.0,1.69
36.0,39.0,1.69
39.0,54.0,17.93
54.0,39.0,17.93
39.0,56.0,1.66
56.0,39.0,1.66
39.0,42.0,23.01
42.0,39.0,23.01
39.0,38.0,0.73
38.0,39.0,0.73
39.0,52.0,5.11
52.0,39.0,5.11
39.0,28.0,1.27
28.0,39.0,1.27
40.0,34.0,15.69
34.0,40.0,15.69
40.0,38.0,6.42
38.0,40.0,6.42
40.0,59.0,14.45
59.0,40.0,14.45
40.0,50.0,14.96
50.0,40.0,14.96
40.0,60.0,0.62
60.0,40.0,0.62
40.0,36.0,21.41
36.0,40.0,21.41
40.0,48.0,4.49
48.0,40.0,4.49
40.0,37.0,21.46
37.0,40.0,21.46
40.0,41.0,23.01
41.0,40.0,23.01
40.0,56.0,11.63
56.0,40.0,11.63
40.0,28.0,15.28
28.0,40.0,15.28
40.0,47.0,24.62
47.0,40.0,24.62
40.0,25.0,8.3
25.0,40.0,8.3
40.0,29.0,20.08
29.0,40.0,20.08
40.0,39.0,15.22
39.0,40.0,15.22
40.0,58.0,5.8
58.0,40.0,5.8
40.0,52.0,10.64
52.0,40.0,10.64
40.0,55.0,8.28
55.0,40.0,8.28
40.0,51.0,2.41
51.0,40.0,2.41
41.0,51.0,8.99
51.0,41.0,8.99
41.0,47.0,4.55
47.0,41.0,4.55
41.0,38.0,18.27
38.0,41.0,18.27
41.0,54.0,17.85
54.0,41.0,17.85
41.0,56.0,18.6
56.0,41.0,18.6
41.0,53.0,8.27
53.0,41.0,8.27
41.0,50.0,22.31
50.0,41.0,22.31
41.0,60.0,3.59
60.0,41.0,3.59
41.0,57.0,17.48
57.0,41.0,17.48
41.0,45.0,12.93
45.0,41.0,12.93
41.0,52.0,0.6
52.0,41.0,0.6
41.0,21.0,24.83
21.0,41.0,24.83
41.0,39.0,22.48
39.0,41.0,22.48
41.0,46.0,22.07
46.0,41.0,22.07
41.0,44.0,13.64
44.0,41.0,13.64
41.0,48.0,15.73
48.0,41.0,15.73
41.0,61.0,7.19
61.0,41.0,7.19
41.0,33.0,1.74
33.0,41.0,1.74
42.0,53.0,7.72
53.0,42.0,7.72
42.0,56.0,16.76
56.0,42.0,16.76
42.0,51.0,20.99
51.0,42.0,20.99
42.0,62.0,15.09
62.0,42.0,15.09
42.0,50.0,6.17
50.0,42.0,6.17
42.0,54.0,21.91
54.0,42.0,21.91
43.0,28.0,15.46
28.0,43.0,15.46
43.0,54.0,14.06
54.0,43.0,14.06
43.0,46.0,10.21
46.0,43.0,10.21
43.0,50.0,17.1
50.0,43.0,17.1
43.0,45.0,18.28
45.0,43.0,18.28
43.0,44.0,14.39
44.0,43.0,14.39
43.0,33.0,24.59
33.0,43.0,24.59
43.0,59.0,10.77
59.0,43.0,10.77
43.0,36.0,13.11
36.0,43.0,13.11
43.0,61.0,0.81
61.0,43.0,0.81
43.0,55.0,10.5
55.0,43.0,10.5
43.0,35.0,2.8
35.0,43.0,2.8
43.0,48.0,22.3
48.0,43.0,22.3
43.0,40.0,10.18
40.0,43.0,10.18
43.0,24.0,17.22
24.0,43.0,17.22
43.0,56.0,4.87
56.0,43.0,4.87
43.0,42.0,21.55
42.0,43.0,21.55
43.0,49.0,5.7
49.0,43.0,5.7
43.0,62.0,12.01
62.0,43.0,12.01
44.0,57.0,18.47
57.0,44.0,18.47
44.0,24.0,22.02
24.0,44.0,22.02
44.0,59.0,9.79
59.0,44.0,9.79
44.0,54.0,13.17
54.0,44.0,13.17
44.0,51.0,18.67
51.0,44.0,18.67
44.0,27.0,18.41
27.0,44.0,18.41
44.0,36.0,19.68
36.0,44.0,19.68
44.0,48.0,14.46
48.0,44.0,14.46
44.0,56.0,3.06
56.0,44.0,3.06
44.0,45.0,22.65
45.0,44.0,22.65
44.0,38.0,21.71
38.0,44.0,21.71
44.0,49.0,20.05
49.0,44.0,20.05
44.0,25.0,2.95
25.0,44.0,2.95
45.0,38.0,18.72
38.0,45.0,18.72
45.0,42.0,1.07
42.0,45.0,1.07
45.0,61.0,24.49
61.0,45.0,24.49
45.0,54.0,22.25
54.0,45.0,22.25
45.0,57.0,10.17
57.0,45.0,10.17
46.0,27.0,15.41
27.0,46.0,15.41
46.0,65.0,14.73
65.0,46.0,14.73
46.0,36.0,15.24
36.0,46.0,15.24
46.0,45.0,23.42
45.0,46.0,23.42
46.0,26.0,11.96
26.0,46.0,11.96
46.0,53.0,5.32
53.0,46.0,5.32
46.0,40.0,10.16
40.0,46.0,10.16
46.0,60.0,3.71
60.0,46.0,3.71
46.0,56.0,4.49
56.0,46.0,4.49
47.0,57.0,23.9
57.0,47.0,23.9
47.0,34.0,6.47
34.0,47.0,6.47
47.0,59.0,18.96
59.0,47.0,18.96
47.0,45.0,22.09
45.0,47.0,22.09
47.0,60.0,7.31
60.0,47.0,7.31
47.0,44.0,5.45
44.0,47.0,5.45
47.0,54.0,5.05
54.0,47.0,5.05
47.0,58.0,13.29
58.0,47.0,13.29
48.0,59.0,11.98
59.0,48.0,11.98
48.0,58.0,1.61
58.0,48.0,1.61
48.0,64.0,12.3
64.0,48.0,12.3
48.0,53.0,16.49
53.0,48.0,16.49
48.0,61.0,3.21
61.0,48.0,3.21
48.0,56.0,7.72
56.0,48.0,7.72
48.0,60.0,21.98
60.0,48.0,21.98
48.0,63.0,22.59
63.0,48.0,22.59
48.0,54.0,24.62
54.0,48.0,24.62
49.0,51.0,2.26
51.0,49.0,2.26
49.0,62.0,3.88
62.0,49.0,3.88
49.0,46.0,7.96
46.0,49.0,7.96
49.0,29.0,14.05
29.0,49.0,14.05
49.0,47.0,2.88
47.0,49.0,2.88
49.0,48.0,21.22
48.0,49.0,21.22
49.0,61.0,15.61
61.0,49.0,15.61
49.0,38.0,13.79
38.0,49.0,13.79
49.0,58.0,4.55
58.0,49.0,4.55
49.0,67.0,6.7
67.0,49.0,6.7
49.0,40.0,21.37
40.0,49.0,21.37
49.0,39.0,14.81
39.0,49.0,14.81
49.0,60.0,18.51
60.0,49.0,18.51
49.0,54.0,7.75
54.0,49.0,7.75
50.0,65.0,9.6
65.0,50.0,9.6
50.0,55.0,10.42
55.0,50.0,10.42
50.0,60.0,19.12
60.0,50.0,19.12
50.0,51.0,19.42
51.0,50.0,19.42
50.0,45.0,23.57
45.0,50.0,23.57
50.0,69.0,3.46
69.0,50.0,3.46
50.0,44.0,22.45
44.0,50.0,22.45
50.0,57.0,2.96
57.0,50.0,2.96
50.0,54.0,4.9
54.0,50.0,4.9
50.0,70.0,10.63
70.0,50.0,10.63
50.0,53.0,11.52
53.0,50.0,11.52
50.0,56.0,6.51
56.0,50.0,6.51
50.0,66.0,17.9
66.0,50.0,17.9
50.0,64.0,21.36
64.0,50.0,21.36
50.0,52.0,21.93
52.0,50.0,21.93
50.0,67.0,8.81
67.0,50.0,8.81
50.0,58.0,6.59
58.0,50.0,6.59
50.0,61.0,6.5
61.0,50.0,6.5
50.0,62.0,4.45
62.0,50.0,4.45
50.0,46.0,23.53
46.0,50.0,23.53
50.0,68.0,22.26
68.0,50.0,22.26
50.0,48.0,13.18
48.0,50.0,13.18
51.0,37.0,13.65
37.0,51.0,13.65
51.0,65.0,11.15
65.0,51.0,11.15
51.0,61.0,3.73
61.0,51.0,3.73
51.0,31.0,3.58
31.0,51.0,3.58
51.0,58.0,12.31
58.0,51.0,12.31
51.0,67.0,23.85
67.0,51.0,23.85
51.0,62.0,14.08
62.0,51.0,14.08
51.0,57.0,5.59
57.0,51.0,5.59
51.0,39.0,6.7
39.0,51.0,6.7
51.0,54.0,22.96
54.0,51.0,22.96
51.0,43.0,8.38
43.0,51.0,8.38
51.0,52.0,15.4
52.0,51.0,15.4
51.0,33.0,11.89
33.0,51.0,11.89
52.0,54.0,10.31
54.0,52.0,10.31
52.0,67.0,13.53
67.0,52.0,13.53
52.0,57.0,5.09
57.0,52.0,5.09
52.0,53.0,24.72
53.0,52.0,24.72
52.0,64.0,20.55
64.0,52.0,20.55
52.0,71.0,18.67
71.0,52.0,18.67
52.0,34.0,11.98
34.0,52.0,11.98
52.0,36.0,4.25
36.0,52.0,4.25
52.0,47.0,23.06
47.0,52.0,23.06
52.0,69.0,8.86
69.0,52.0,8.86
52.0,72.0,1.73
72.0,52.0,1.73
52.0,56.0,15.76
56.0,52.0,15.76
52.0,66.0,18.9
66.0,52.0,18.9
52.0,45.0,19.94
45.0,52.0,19.94
52.0,35.0,5.69
35.0,52.0,5.69
52.0,63.0,23.13
63.0,52.0,23.13
52.0,59.0,11.23
59.0,52.0,11.23
53.0,62.0,0.56
62.0,53.0,0.56
53.0,43.0,24.84
43.0,53.0,24.84
53.0,54.0,3.66
54.0,53.0,3.66
53.0,36.0,4.23
36.0,53.0,4.23
53.0,51.0,15.99
51.0,53.0,15.99
53.0,56.0,10.13
56.0,53.0,10.13
53.0,44.0,23.09
44.0,53.0,23.09
53.0,40.0,11.8
40.0,53.0,11.8
53.0,49.0,16.67
49.0,53.0,16.67
54.0,61.0,15.19
61.0,54.0,15.19
54.0,71.0,12.08
71.0,54.0,12.08
54.0,72.0,4.84
72.0,54.0,4.84
54.0,59.0,21.23
59.0,54.0,21.23
54.0,66.0,11.52
66.0,54.0,11.52
54.0,64.0,22.37
64.0,54.0,22.37
54.0,55.0,7.91
55.0,54.0,7.91
54.0,74.0,9.48
74.0,54.0,9.48
54.0,68.0,18.59
68.0,54.0,18.59
54.0,56.0,10.38
56.0,54.0,10.38
54.0,58.0,18.13
58.0,54.0,18.13
55.0,70.0,10.77
70.0,55.0,10.77
55.0,45.0,16.35
45.0,55.0,16.35
55.0,39.0,8.89
39.0,55.0,8.89
55.0,64.0,10.5
64.0,55.0,10.5
55.0,58.0,11.28
58.0,55.0,11.28
55.0,63.0,2.75
63.0,55.0,2.75
55.0,51.0,16.85
51.0,55.0,16.85
55.0,65.0,16.56
65.0,55.0,16.56
55.0,69.0,16.74
69.0,55.0,16.74
55.0,44.0,0.98
44.0,55.0,0.98
55.0,41.0,8.5
41.0,55.0,8.5
55.0,47.0,5.35
47.0,55.0,5.35
55.0,38.0,21.59
38.0,55.0,21.59
55.0,42.0,6.54
42.0,55.0,6.54
55.0,66.0,16.86
66.0,55.0,16.86
55.0,53.0,3.67
53.0,55.0,3.67
55.0,46.0,7.24
46.0,55.0,7.24
55.0,71.0,3.9
71.0,55.0,3.9
55.0,67.0,7.45
67.0,55.0,7.45
55.0,75.0,17.03
75.0,55.0,17.03
55.0,35.0,22.8
35.0,55.0,22.8
56.0,62.0,5.46
62.0,56.0,5.46
56.0,36.0,17.68
36.0,56.0,17.68
56.0,73.0,23.85
73.0,56.0,23.85
56.0,68.0,6.75
68.0,56.0,6.75
56.0,59.0,24.42
59.0,56.0,24.42
56.0,57.0,17.29
57.0,56.0,17.29
56.0,55.0,10.3
55.0,56.0,10.3
56.0,58.0,15.45
58.0,56.0,15.45
56.0,61.0,11.38
61.0,56.0,11.38
56.0,60.0,23.43
60.0,56.0,23.43
56.0,76.0,21.42
76.0,56.0,21.42
56.0,71.0,8.39
71.0,56.0,8.39
56.0,72.0,12.5
72.0,56.0,12.5
56.0,45.0,8.69
45.0,56.0,8.69
56.0,69.0,6.48
69.0,56.0,6.48
56.0,70.0,22.86
70.0,56.0,22.86
56.0,75.0,23.13
75.0,56.0,23.13
57.0,42.0,19.23
42.0,57.0,19.23
57.0,55.0,19.18
55.0,57.0,19.18
57.0,58.0,12.27
58.0,57.0,12.27
57.0,64.0,11.68
64.0,57.0,11.68
57.0,48.0,6.39
48.0,57.0,6.39
57.0,49.0,16.3
49.0,57.0,16.3
57.0,77.0,7.59
77.0,57.0,7.59
57.0,61.0,6.82
61.0,57.0,6.82
57.0,53.0,14.86
53.0,57.0,14.86
57.0,68.0,10.54
68.0,57.0,10.54
57.0,70.0,5.86
70.0,57.0,5.86
57.0,73.0,20.49
73.0,57.0,20.49
57.0,76.0,21.58
76.0,57.0,21.58
57.0,66.0,4.61
66.0,57.0,4.61
57.0,46.0,8.74
46.0,57.0,8.74
57.0,40.0,21.06
40.0,57.0,21.06
57.0,71.0,24.97
71.0,57.0,24.97
57.0,72.0,5.22
72.0,57.0,5.22
57.0,38.0,4.27
38.0,57.0,4.27
57.0,67.0,10.86
67.0,57.0,10.86
57.0,43.0,15.68
43.0,57.0,15.68
58.0,38.0,23.36
38.0,58.0,23.36
58.0,73.0,2.21
73.0,58.0,2.21
58.0,45.0,3.88
45.0,58.0,3.88
58.0,68.0,19.87
68.0,58.0,19.87
58.0,62.0,7.13
62.0,58.0,7.13
58.0,77.0,22.18
77.0,58.0,22.18
58.0,63.0,16.75
63.0,58.0,16.75
58.0,76.0,3.24
76.0,58.0,3.24
58.0,41.0,20.9
41.0,58.0,20.9
58.0,60.0,4.82
60.0,58.0,4.82
58.0,75.0,10.88
75.0,58.0,10.88
58.0,53.0,14.03
53.0,58.0,14.03
58.0,78.0,12.77
78.0,58.0,12.77
58.0,64.0,24.99
64.0,58.0,24.99
58.0,67.0,13.15
67.0,58.0,13.15
58.0,59.0,2.83
59.0,58.0,2.83
58.0,52.0,24.43
52.0,58.0,24.43
58.0,69.0,10.91
69.0,58.0,10.91
58.0,61.0,1.76
61.0,58.0,1.76
58.0,65.0,16.97
65.0,58.0,16.97
58.0,72.0,9.16
72.0,58.0,9.16
58.0,42.0,19.79
42.0,58.0,19.79
59.0,71.0,20.62
71.0,59.0,20.62
59.0,46.0,10.71
46.0,59.0,10.71
59.0,45.0,8.38
45.0,59.0,8.38
59.0,74.0,20.13
74.0,59.0,20.13
59.0,64.0,22.38
64.0,59.0,22.38
59.0,69.0,4.03
69.0,59.0,4.03
59.0,63.0,22.04
63.0,59.0,22.04
59.0,61.0,2.85
61.0,59.0,2.85
59.0,79.0,4.26
79.0,59.0,4.26
59.0,62.0,13.58
62.0,59.0,13.58
59.0,57.0,0.51
57.0,59.0,0.51
59.0,72.0,11.19
72.0,59.0,11.19
59.0,73.0,19.48
73.0,59.0,19.48
59.0,66.0,16.48
66.0,59.0,16.48
59.0,60.0,20.67
60.0,59.0,20.67
59.0,42.0,4.62
42.0,59.0,4.62
59.0,76.0,4.1
76.0,59.0,4.1
60.0,80.0,21.59
80.0,60.0,21.59
60.0,67.0,20.67
67.0,60.0,20.67
60.0,57.0,13.7
57.0,60.0,13.7
60.0,42.0,20.57
42.0,60.0,20.57
60.0,64.0,2.77
64.0,60.0,2.77
60.0,53.0,10.16
53.0,60.0,10.16
60.0,69.0,18.58
69.0,60.0,18.58
60.0,74.0,6.81
74.0,60.0,6.81
60.0,55.0,18.93
55.0,60.0,18.93
60.0,68.0,12.85
68.0,60.0,12.85
60.0,51.0,18.88
51.0,60.0,18.88
60.0,43.0,11.88
43.0,60.0,11.88
60.0,62.0,9.51
62.0,60.0,9.51
60.0,70.0,5.87
70.0,60.0,5.87
60.0,78.0,5.61
78.0,60.0,5.61
60.0,61.0,18.91
61.0,60.0,18.91
60.0,79.0,3.41
79.0,60.0,3.41
60.0,52.0,4.82
52.0,60.0,4.82
60.0,73.0,10.26
73.0,60.0,10.26
60.0,54.0,24.76
54.0,60.0,24.76
60.0,77.0,3.86
77.0,60.0,3.86
61.0,80.0,21.94
80.0,61.0,21.94
61.0,42.0,24.4
42.0,61.0,24.4
61.0,44.0,21.89
44.0,61.0,21.89
61.0,63.0,5.21
63.0,61.0,5.21
61.0,75.0,14.38
75.0,61.0,14.38
61.0,47.0,20.8
47.0,61.0,20.8
61.0,68.0,17.91
68.0,61.0,17.91
61.0,69.0,1.15
69.0,61.0,1.15
61.0,66.0,12.41
66.0,61.0,12.41
61.0,74.0,6.87
74.0,61.0,6.87
61.0,76.0,20.75
76.0,61.0,20.75
61.0,65.0,14.25
65.0,61.0,14.25
61.0,64.0,9.94
64.0,61.0,9.94
61.0,62.0,13.29
62.0,61.0,13.29
61.0,46.0,8.21
46.0,61.0,8.21
61.0,81.0,14.32
81.0,61.0,14.32
61.0,67.0,17.08
67.0,61.0,17.08
61.0,78.0,2.12
78.0,61.0,2.12
62.0,65.0,22.42
65.0,62.0,22.42
62.0,57.0,16.33
57.0,62.0,16.33
62.0,63.0,4.71
63.0,62.0,4.71
62.0,45.0,23.42
45.0,62.0,23.42
62.0,46.0,1.96
46.0,62.0,1.96
62.0,66.0,5.77
66.0,62.0,5.77
62.0,55.0,14.85
55.0,62.0,14.85
62.0,75.0,5.29
75.0,62.0,5.29
62.0,74.0,17.15
74.0,62.0,17.15
62.0,72.0,5.75
72.0,62.0,5.75
62.0,44.0,2.93
44.0,62.0,2.93
63.0,74.0,10.86
74.0,63.0,10.86
63.0,72.0,4.82
72.0,63.0,4.82
63.0,67.0,3.8
67.0,63.0,3.8
63.0,76.0,21.58
76.0,63.0,21.58
63.0,49.0,8.35
49.0,63.0,8.35
63.0,82.0,9.34
82.0,63.0,9.34
63.0,80.0,1.85
80.0,63.0,1.85
63.0,57.0,9.26
57.0,63.0,9.26
63.0,45.0,6.99
45.0,63.0,6.99
63.0,81.0,15.46
81.0,63.0,15.46
63.0,69.0,5.53
69.0,63.0,5.53
63.0,71.0,22.26
71.0,63.0,22.26
63.0,65.0,23.28
65.0,63.0,23.28
63.0,77.0,3.33
77.0,63.0,3.33
63.0,64.0,15.68
64.0,63.0,15.68
64.0,45.0,3.49
45.0,64.0,3.49
64.0,47.0,21.38
47.0,64.0,21.38
64.0,75.0,18.98
75.0,64.0,18.98
64.0,70.0,20.59
70.0,64.0,20.59
64.0,72.0,13.39
72.0,64.0,13.39
64.0,76.0,1.58
76.0,64.0,1.58
64.0,73.0,10.33
73.0,64.0,10.33
64.0,77.0,23.74
77.0,64.0,23.74
64.0,46.0,14.63
46.0,64.0,14.63
65.0,84.0,24.48
84.0,65.0,24.48
65.0,54.0,12.72
54.0,65.0,12.72
65.0,49.0,12.59
49.0,65.0,12.59
65.0,53.0,24.29
53.0,65.0,24.29
65.0,66.0,10.24
66.0,65.0,10.24
65.0,70.0,14.83
70.0,65.0,14.83
65.0,75.0,8.37
75.0,65.0,8.37
65.0,64.0,3.03
64.0,65.0,3.03
65.0,48.0,14.94
48.0,65.0,14.94
65.0,71.0,9.29
71.0,65.0,9.29
65.0,68.0,10.51
68.0,65.0,10.51
65.0,73.0,11.07
73.0,65.0,11.07
65.0,80.0,16.01
80.0,65.0,16.01
65.0,69.0,23.21
69.0,65.0,23.21
65.0,81.0,23.35
81.0,65.0,23.35
65.0,74.0,8.57
74.0,65.0,8.57
65.0,59.0,11.55
59.0,65.0,11.55
65.0,52.0,14.41
52.0,65.0,14.41
65.0,77.0,11.81
77.0,65.0,11.81
65.0,76.0,14.08
76.0,65.0,14.08
65.0,67.0,8.36
67.0,65.0,8.36
65.0,72.0,8.97
72.0,65.0,8.97
66.0,73.0,9.78
73.0,66.0,9.78
66.0,67.0,4.57
67.0,66.0,4.57
66.0,74.0,18.22
74.0,66.0,18.22
66.0,84.0,10.03
84.0,66.0,10.03
66.0,70.0,14.29
70.0,66.0,14.29
66.0,77.0,6.81
77.0,66.0,6.81
66.0,48.0,20.76
48.0,66.0,20.76
66.0,78.0,23.22
78.0,66.0,23.22
67.0,87.0,1.79
87.0,67.0,1.79
67.0,75.0,23.67
75.0,67.0,23.67
67.0,53.0,10.12
53.0,67.0,10.12
67.0,71.0,23.14
71.0,67.0,23.14
67.0,69.0,1.44
69.0,67.0,1.44
67.0,54.0,17.17
54.0,67.0,17.17
68.0,76.0,18.71
76.0,68.0,18.71
68.0,51.0,21.38
51.0,68.0,21.38
68.0,66.0,12.66
66.0,68.0,12.66
68.0,67.0,11.91
67.0,68.0,11.91
68.0,71.0,0.63
71.0,68.0,0.63
68.0,81.0,8.6
81.0,68.0,8.6
68.0,70.0,14.34
70.0,68.0,14.34
68.0,63.0,7.12
63.0,68.0,7.12
68.0,55.0,4.43
55.0,68.0,4.43
68.0,88.0,19.49
88.0,68.0,19.49
68.0,87.0,12.67
87.0,68.0,12.67
68.0,59.0,13.64
59.0,68.0,13.64
68.0,74.0,24.11
74.0,68.0,24.11
68.0,75.0,21.46
75.0,68.0,21.46
68.0,86.0,15.06
86.0,68.0,15.06
68.0,77.0,22.01
77.0,68.0,22.01
69.0,77.0,2.98
77.0,69.0,2.98
69.0,85.0,20.37
85.0,69.0,20.37
69.0,88.0,12.3
88.0,69.0,12.3
69.0,66.0,24.56
66.0,69.0,24.56
69.0,86.0,15.38
86.0,69.0,15.38
69.0,87.0,9.56
87.0,69.0,9.56
69.0,68.0,10.73
68.0,69.0,10.73
69.0,79.0,3.4
79.0,69.0,3.4
69.0,83.0,21.02
83.0,69.0,21.02
69.0,49.0,7.47
49.0,69.0,7.47
69.0,54.0,7.94
54.0,69.0,7.94
69.0,53.0,21.92
53.0,69.0,21.92
69.0,71.0,13.25
71.0,69.0,13.25
69.0,51.0,17.41
51.0,69.0,17.41
69.0,75.0,4.5
75.0,69.0,4.5
70.0,51.0,16.87
51.0,70.0,16.87
70.0,84.0,15.66
84.0,70.0,15.66
70.0,63.0,1.48
63.0,70.0,1.48
70.0,75.0,11.81
75.0,70.0,11.81
70.0,77.0,13.3
77.0,70.0,13.3
70.0,80.0,5.75
80.0,70.0,5.75
70.0,72.0,3.92
72.0,70.0,3.92
70.0,61.0,8.93
61.0,70.0,8.93
70.0,59.0,2.87
59.0,70.0,2.87
70.0,74.0,23.71
74.0,70.0,23.71
70.0,82.0,10.42
82.0,70.0,10.42
70.0,86.0,20.32
86.0,70.0,20.32
70.0,69.0,2.48
69.0,70.0,2.48
71.0,60.0,11.01
60.0,71.0,11.01
71.0,61.0,11.06
61.0,71.0,11.06
71.0,90.0,1.38
90.0,71.0,1.38
71.0,91.0,13.6
91.0,71.0,13.6
71.0,80.0,23.99
80.0,71.0,23.99
71.0,79.0,1.49
79.0,71.0,1.49
71.0,66.0,17.79
66.0,71.0,17.79
71.0,70.0,7.89
70.0,71.0,7.89
71.0,64.0,1.61
64.0,71.0,1.61
71.0,76.0,3.38
76.0,71.0,3.38
71.0,87.0,20.95
87.0,71.0,20.95
71.0,62.0,4.32
62.0,71.0,4.32
71.0,83.0,13.61
83.0,71.0,13.61
72.0,90.0,10.23
90.0,72.0,10.23
72.0,84.0,11.4
84.0,72.0,11.4
72.0,86.0,2.05
86.0,72.0,2.05
72.0,71.0,24.23
71.0,72.0,24.23
72.0,66.0,5.14
66.0,72.0,5.14
72.0,78.0,7.51
78.0,72.0,7.51
72.0,87.0,24.13
87.0,72.0,24.13
72.0,53.0,2.81
53.0,72.0,2.81
72.0,61.0,20.84
61.0,72.0,20.84
72.0,80.0,24.41
80.0,72.0,24.41
72.0,77.0,21.13
77.0,72.0,21.13
72.0,60.0,3.61
60.0,72.0,3.61
72.0,79.0,20.0
79.0,72.0,20.0
72.0,55.0,13.82
55.0,72.0,13.82
72.0,81.0,22.52
81.0,72.0,22.52
73.0,85.0,17.77
85.0,73.0,17.77
73.0,81.0,12.33
81.0,73.0,12.33
73.0,61.0,9.97
61.0,73.0,9.97
73.0,78.0,9.36
78.0,73.0,9.36
73.0,88.0,10.09
88.0,73.0,10.09
73.0,67.0,2.7
67.0,73.0,2.7
73.0,86.0,2.4
86.0,73.0,2.4
73.0,76.0,19.61
