from_zone_id,to_zone_id,distance_km
71.0,91.0,2.78
71.0,96.0,10.7
71.0,97.0,7.97
71.0,102.0,11.12
71.0,103.0,13.69
71.0,104.0,13.96
71.0,105.0,11.14
71.0,106.0,7.27
71.0,107.0,14.52
71.0,108.0,9.52
71.0,111.0,5.93
71.0,112.0,12.58
71.0,113.0,14.4
71.0,114.0,14.0
71.0,123.0,7.13
71.0,124.0,10.56
71.0,125.0,14.31
71.0,133.0,4.29
71.0,137.0,14.75
71.0,144.0,13.02
71.0,145.0,14.89
71.0,148.0,12.44
71.0,149.0,5.88
71.0,150.0,9.38
71.0,154.0,8.42
71.0,155.0,5.04
71.0,157.0,12.36
71.0,160.0,12.64
71.0,165.0,4.02
71.0,177.0,5.47
71.0,178.0,5.35
71.0,180.0,11.12
71.0,181.0,6.17
71.0,188.0,2.37
71.0,189.0,5.9
71.0,190.0,4.28
71.0,195.0,9.16
71.0,196.0,14.61
71.0,197.0,14.01
71.0,198.0,9.99
71.0,201.0,14.33
71.0,209.0,12.0
71.0,210.0,7.67
71.0,211.0,13.66
71.0,216.0,14.0
71.0,217.0,9.05
71.0,222.0,6.2
71.0,224.0,13.55
71.0,225.0,6.48
71.0,226.0,13.79
71.0,227.0,7.43
71.0,228.0,8.25
71.0,231.0,13.3
71.0,232.0,11.49
71.0,255.0,11.15
71.0,256.0,10.07
71.0,257.0,4.66
71.0,258.0,11.24
71.0,261.0,12.67
72.0,2.0,11.39
72.0,4.0,12.12
72.0,11.0,11.82
72.0,12.0,12.77
72.0,13.0,13.63
72.0,14.0,12.64
72.0,17.0,6.52
72.0,21.0,10.12
72.0,22.0,10.04
72.0,25.0,8.62
72.0,26.0,8.03
72.0,27.0,13.78
72.0,29.0,11.34
72.0,30.0,13.26
72.0,33.0,10.33
72.0,34.0,8.96
72.0,35.0,2.17
72.0,36.0,7.09
72.0,37.0,6.26
72.0,39.0,3.27
72.0,40.0,9.1
72.0,45.0,12.22
72.0,49.0,6.87
72.0,52.0,9.7
72.0,54.0,10.33
72.0,55.0,13.26
72.0,56.0,14.86
72.0,61.0,3.76
72.0,62.0,3.61
72.0,63.0,6.74
72.0,65.0,9.5
72.0,66.0,10.17
72.0,67.0,11.27
72.0,71.0,2.11
72.0,72.0,0.0
72.0,76.0,5.21
72.0,77.0,3.65
72.0,79.0,13.13
72.0,80.0,9.39
72.0,82.0,13.74
72.0,83.0,13.06
72.0,85.0,3.4
72.0,87.0,12.41
72.0,88.0,12.44
72.0,89.0,4.8
72.0,91.0,3.93
72.0,95.0,13.1
72.0,96.0,8.65
72.0,97.0,8.13
72.0,102.0,9.12
72.0,103.0,14.76
72.0,104.0,14.85
72.0,105.0,12.03
72.0,106.0,8.22
72.0,107.0,14.18
72.0,108.0,11.46
72.0,111.0,7.57
72.0,112.0,11.73
72.0,113.0,14.25
72.0,114.0,13.94
72.0,123.0,9.0
72.0,124.0,8.65
72.0,125.0,14.42
72.0,133.0,6.25
72.0,134.0,13.24
72.0,137.0,14.27
72.0,144.0,13.05
72.0,145.0,13.98
72.0,148.0,12.41
72.0,149.0,7.53
72.0,150.0,10.81
72.0,154.0,8.9
72.0,155.0,5.6
72.0,157.0,10.75
72.0,160.0,10.76
72.0,165.0,6.01
72.0,177.0,3.69
72.0,178.0,7.42
72.0,180.0,9.04
72.0,181.0,7.1
72.0,188.0,2.96
72.0,189.0,6.26
72.0,190.0,5.37
72.0,195.0,10.26
72.0,196.0,12.66
72.0,197.0,11.9
72.0,198.0,8.27
72.0,201.0,14.0
72.0,209.0,12.31
72.0,210.0,9.08
72.0,211.0,13.72
72.0,216.0,11.96
72.0,217.0,8.58
72.0,222.0,4.49
72.0,224.0,13.14
72.0,225.0,5.36
72.0,226.0,12.53
72.0,227.0,9.3
72.0,228.0,9.91
72.0,231.0,13.53
72.0,232.0,11.38
72.0,234.0,14.98
72.0,255.0,10.51
72.0,256.0,9.56
72.0,257.0,6.21
72.0,258.0,9.12
72.0,260.0,13.61
72.0,261.0,13.1
73.0,7.0,12.56
73.0,8.0,13.38
73.0,9.0,2.2
73.0,10.0,11.19
73.0,15.0,4.91
73.0,16.0,3.98
73.0,19.0,9.38
73.0,28.0,6.25
73.0,36.0,14.6
73.0,38.0,11.87
73.0,46.0,14.25
73.0,53.0,5.58
73.0,56.0,6.03
73.0,57.0,5.16
73.0,58.0,12.93
73.0,60.0,14.65
73.0,63.0,12.99
73.0,64.0,7.63
73.0,70.0,6.94
73.0,73.0,0.0
73.0,82.0,8.06
73.0,83.0,9.73
73.0,92.0,2.61
73.0,93.0,4.23
73.0,95.0,6.58
73.0,96.0,11.02
73.0,98.0,4.42
73.0,101.0,10.78
73.0,102.0,10.64
73.0,121.0,3.83
73.0,122.0,8.2
73.0,124.0,14.69
73.0,126.0,12.19
73.0,129.0,8.7
73.0,130.0,7.46
73.0,131.0,6.02
73.0,134.0,7.17
73.0,135.0,4.08
73.0,138.0,7.96
73.0,139.0,13.31
73.0,146.0,14.2
73.0,147.0,14.04
73.0,157.0,11.47
73.0,160.0,9.65
73.0,168.0,14.49
73.0,171.0,2.11
73.0,173.0,6.21
73.0,175.0,6.1
73.0,179.0,13.72
73.0,180.0,12.35
73.0,182.0,13.53
73.0,183.0,14.24
73.0,191.0,9.26
73.0,192.0,1.76
73.0,194.0,14.14
73.0,196.0,7.47
73.0,197.0,9.14
73.0,198.0,12.62
73.0,199.0,10.0
73.0,205.0,10.47
73.0,207.0,10.35
73.0,208.0,10.34
73.0,212.0,12.88
73.0,213.0,10.95
73.0,215.0,8.95
73.0,216.0,11.53
73.0,218.0,12.63
73.0,219.0,14.31
73.0,223.0,11.45
73.0,226.0,13.29
73.0,242.0,14.46
73.0,248.0,13.82
73.0,250.0,12.36
73.0,252.0,5.1
73.0,253.0,3.9
73.0,258.0,11.02
73.0,260.0,11.12
74.0,3.0,13.67
74.0,4.0,12.2
74.0,7.0,6.16
74.0,8.0,3.68
74.0,18.0,11.11
74.0,20.0,10.11
74.0,24.0,3.13
74.0,31.0,10.8
74.0,32.0,12.27
74.0,36.0,14.95
74.0,41.0,1.62
74.0,42.0,2.54
74.0,43.0,4.17
74.0,45.0,14.69
74.0,47.0,7.38
74.0,48.0,8.18
74.0,50.0,8.23
74.0,53.0,10.94
74.0,56.0,12.39
74.0,57.0,11.81
74.0,58.0,14.3
74.0,59.0,7.24
74.0,60.0,7.49
74.0,68.0,10.42
74.0,69.0,5.1
74.0,70.0,9.48
74.0,74.0,0.0
74.0,75.0,1.89
74.0,78.0,8.65
74.0,79.0,12.09
74.0,80.0,12.61
74.0,82.0,11.28
74.0,83.0,10.52
74.0,90.0,10.91
74.0,92.0,13.44
74.0,93.0,13.94
74.0,94.0,9.38
74.0,100.0,9.05
74.0,107.0,10.79
74.0,112.0,10.62
74.0,113.0,11.91
74.0,114.0,12.62
74.0,116.0,4.0
74.0,119.0,5.53
74.0,120.0,6.74
74.0,125.0,13.49
74.0,126.0,5.99
74.0,127.0,9.76
74.0,128.0,10.58
74.0,129.0,8.67
74.0,136.0,10.06
74.0,137.0,9.93
74.0,138.0,8.11
74.0,140.0,5.59
74.0,141.0,5.61
74.0,142.0,6.37
74.0,143.0,6.71
74.0,144.0,13.53
74.0,145.0,8.3
74.0,146.0,6.9
74.0,147.0,5.07
74.0,148.0,13.48
74.0,151.0,3.46
74.0,152.0,3.08
74.0,153.0,11.41
74.0,157.0,11.99
74.0,158.0,12.57
74.0,159.0,3.71
74.0,160.0,13.74
74.0,161.0,7.77
74.0,162.0,7.61
74.0,163.0,7.02
74.0,164.0,9.39
74.0,166.0,2.98
74.0,167.0,5.49
74.0,168.0,2.46
74.0,169.0,7.91
74.0,170.0,9.09
74.0,173.0,10.93
74.0,174.0,12.93
74.0,179.0,4.47
74.0,182.0,10.34
74.0,183.0,13.73
74.0,185.0,12.11
74.0,186.0,9.88
74.0,193.0,6.03
74.0,194.0,2.06
74.0,196.0,13.76
74.0,198.0,14.46
74.0,199.0,6.26
74.0,200.0,14.86
74.0,202.0,5.94
74.0,207.0,6.91
74.0,208.0,13.08
74.0,211.0,13.42
74.0,212.0,8.5
74.0,213.0,9.15
74.0,217.0,14.49
74.0,220.0,12.32
74.0,223.0,4.98
74.0,224.0,11.09
74.0,226.0,9.44
74.0,229.0,7.23
74.0,230.0,8.01
74.0,231.0,14.56
74.0,232.0,13.68
74.0,233.0,8.39
74.0,234.0,10.72
74.0,235.0,7.92
74.0,236.0,3.75
74.0,237.0,5.73
74.0,238.0,4.21
74.0,239.0,5.25
74.0,241.0,12.02
74.0,242.0,11.75
74.0,243.0,8.24
74.0,244.0,5.98
74.0,246.0,10.23
74.0,247.0,4.34
74.0,248.0,8.72
74.0,249.0,12.21
74.0,250.0,10.87
74.0,252.0,13.68
74.0,253.0,12.25
74.0,254.0,14.77
74.0,255.0,12.31
74.0,256.0,13.5
74.0,260.0,9.05
74.0,262.0,3.85
74.0,263.0,3.63
75.0,4.0,10.34
75.0,7.0,5.1
75.0,8.0,3.03
75.0,12.0,14.97
75.0,13.0,13.88
75.0,17.0,14.48
75.0,18.0,12.99
75.0,20.0,11.99
75.0,24.0,2.81
75.0,31.0,12.67
75.0,32.0,14.12
75.0,33.0,14.9
75.0,34.0,13.4
75.0,36.0,13.51
75.0,37.0,14.2
75.0,41.0,2.19
75.0,42.0,4.19
75.0,43.0,2.47
75.0,45.0,12.8
75.0,47.0,9.26
75.0,48.0,6.38
75.0,50.0,6.51
75.0,53.0,11.54
75.0,56.0,12.03
75.0,57.0,11.7
75.0,59.0,9.11
75.0,60.0,9.29
75.0,65.0,14.62
75.0,66.0,13.64
75.0,68.0,8.59
75.0,69.0,6.98
75.0,70.0,9.46
75.0,74.0,1.89
75.0,75.0,0.0
75.0,78.0,10.5
75.0,79.0,10.2
75.0,80.0,11.01
75.0,82.0,10.65
75.0,83.0,9.66
75.0,87.0,14.03
75.0,88.0,14.69
75.0,90.0,9.04
75.0,92.0,13.69
75.0,93.0,13.74
75.0,94.0,11.27
75.0,95.0,14.86
75.0,97.0,14.93
75.0,100.0,7.19
75.0,102.0,14.91
75.0,107.0,8.9
75.0,112.0,8.9
75.0,113.0,10.02
75.0,114.0,10.73
75.0,116.0,5.45
75.0,119.0,7.36
75.0,120.0,8.51
75.0,125.0,11.62
75.0,126.0,7.45
75.0,127.0,11.57
75.0,128.0,12.35
75.0,129.0,8.27
75.0,136.0,11.93
75.0,137.0,8.05
75.0,138.0,8.35
75.0,140.0,3.74
75.0,141.0,3.73
75.0,142.0,4.65
75.0,143.0,5.1
75.0,144.0,11.65
75.0,145.0,6.57
75.0,146.0,5.4
75.0,147.0,6.79
75.0,148.0,11.59
75.0,151.0,2.76
75.0,152.0,4.21
75.0,153.0,13.25
75.0,157.0,10.84
75.0,158.0,10.72
75.0,159.0,5.54
75.0,160.0,12.82
75.0,161.0,5.89
75.0,162.0,5.72
75.0,163.0,5.17
75.0,164.0,7.51
75.0,166.0,3.37
75.0,167.0,7.33
75.0,168.0,4.11
75.0,169.0,9.79
75.0,170.0,7.2
75.0,173.0,10.73
75.0,174.0,14.82
75.0,179.0,3.33
75.0,182.0,12.03
75.0,185.0,13.9
75.0,186.0,8.02
75.0,193.0,4.39
75.0,194.0,2.36
75.0,196.0,13.12
75.0,198.0,13.21
75.0,199.0,7.03
75.0,202.0,4.16
75.0,207.0,6.43
75.0,208.0,14.46
75.0,209.0,13.53
75.0,211.0,11.53
75.0,212.0,10.14
75.0,213.0,10.58
75.0,217.0,12.73
75.0,220.0,14.14
75.0,223.0,4.86
75.0,224.0,9.22
75.0,226.0,8.04
75.0,229.0,5.35
75.0,230.0,6.17
75.0,231.0,12.67
75.0,232.0,11.81
75.0,233.0,6.5
75.0,234.0,8.84
75.0,235.0,9.77
75.0,236.0,1.88
75.0,237.0,3.85
75.0,238.0,3.05
75.0,239.0,3.77
75.0,241.0,13.9
75.0,242.0,13.48
75.0,243.0,9.97
75.0,244.0,7.62
75.0,246.0,8.44
75.0,247.0,6.21
75.0,248.0,10.44
75.0,249.0,10.34
75.0,250.0,12.46
75.0,252.0,14.48
75.0,253.0,12.41
75.0,255.0,10.54
75.0,256.0,11.73
75.0,260.0,8.03
75.0,261.0,14.05
75.0,262.0,2.07
75.0,263.0,1.75
76.0,2.0,8.23
76.0,4.0,14.47
76.0,10.0,9.91
76.0,17.0,9.29
76.0,21.0,14.74
76.0,22.0,15.0
76.0,25.0,12.69
76.0,26.0,13.2
76.0,28.0,10.62
76.0,30.0,10.39
76.0,33.0,14.14
76.0,34.0,12.03
76.0,35.0,3.75
76.0,36.0,7.38
76.0,37.0,7.11
76.0,39.0,4.22
76.0,40.0,13.53
76.0,49.0,10.32
76.0,52.0,13.87
76.0,54.0,14.56
76.0,56.0,11.98
76.0,57.0,13.59
76.0,61.0,7.23
76.0,62.0,8.05
76.0,63.0,3.36
76.0,65.0,13.17
76.0,66.0,13.55
76.0,71.0,7.23
76.0,72.0,5.21
76.0,76.0,0.0
76.0,77.0,2.22
76.0,80.0,10.41
76.0,82.0,11.54
76.0,83.0,11.49
76.0,85.0,8.61
76.0,89.0,9.96
76.0,91.0,7.81
76.0,93.0,12.37
76.0,95.0,9.46
76.0,96.0,5.33
76.0,97.0,11.76
76.0,102.0,6.26
76.0,106.0,12.8
76.0,111.0,12.69
76.0,112.0,12.92
76.0,117.0,13.8
76.0,121.0,12.9
76.0,122.0,14.8
76.0,123.0,13.23
76.0,124.0,3.57
76.0,129.0,14.18
76.0,130.0,11.21
76.0,131.0,14.23
76.0,132.0,10.26
76.0,133.0,11.46
76.0,134.0,8.75
76.0,135.0,11.68
76.0,139.0,14.95
76.0,145.0,14.77
76.0,149.0,11.43
76.0,150.0,13.95
76.0,154.0,10.29
76.0,155.0,8.03
76.0,157.0,9.68
76.0,160.0,8.43
76.0,165.0,10.67
76.0,173.0,13.54
76.0,177.0,4.7
76.0,178.0,12.22
76.0,180.0,3.95
76.0,181.0,11.73
76.0,188.0,7.87
76.0,189.0,10.4
76.0,190.0,10.25
76.0,192.0,13.96
76.0,195.0,14.89
76.0,196.0,9.69
76.0,197.0,7.1
76.0,198.0,7.24
76.0,201.0,12.72
76.0,205.0,13.41
76.0,210.0,12.35
76.0,215.0,10.75
76.0,216.0,6.76
76.0,217.0,11.08
76.0,218.0,11.67
76.0,219.0,12.5
76.0,222.0,2.06
76.0,225.0,7.32
76.0,226.0,12.47
76.0,227.0,14.5
76.0,232.0,14.22
76.0,255.0,12.36
76.0,256.0,11.8
76.0,257.0,11.31
76.0,258.0,4.7
76.0,260.0,12.66
77.0,2.0,10.21
77.0,4.0,12.37
77.0,7.0,14.2
77.0,10.0,11.76
77.0,12.0,14.41
77.0,17.0,7.09
77.0,21.0,13.7
77.0,22.0,13.68
77.0,25.0,10.48
77.0,26.0,11.63
77.0,28.0,11.69
77.0,29.0,14.54
77.0,30.0,12.32
77.0,33.0,11.92
77.0,34.0,9.83
77.0,35.0,1.7
77.0,36.0,5.57
77.0,37.0,5.14
77.0,39.0,4.21
77.0,40.0,11.35
77.0,45.0,13.28
77.0,49.0,8.09
77.0,52.0,11.66
77.0,54.0,12.35
77.0,56.0,11.72
77.0,57.0,13.36
77.0,61.0,5.03
77.0,62.0,5.95
77.0,63.0,3.18
77.0,65.0,10.95
77.0,66.0,11.34
77.0,67.0,14.87
77.0,70.0,14.53
77.0,71.0,5.76
77.0,72.0,3.65
77.0,76.0,2.22
77.0,77.0,0.0
77.0,79.0,13.49
77.0,80.0,8.52
77.0,82.0,10.9
77.0,83.0,10.54
77.0,85.0,6.94
77.0,87.0,13.81
77.0,88.0,14.01
77.0,89.0,8.43
77.0,91.0,7.06
77.0,93.0,12.46
77.0,95.0,9.65
77.0,96.0,5.2
77.0,97.0,9.54
77.0,102.0,5.85
77.0,105.0,14.15
77.0,106.0,10.66
77.0,107.0,14.28
77.0,108.0,14.94
77.0,111.0,10.77
77.0,112.0,11.04
77.0,113.0,14.67
77.0,114.0,14.53
77.0,121.0,13.76
77.0,123.0,12.43
77.0,124.0,5.75
77.0,129.0,13.37
77.0,130.0,12.58
77.0,132.0,12.45
77.0,133.0,9.77
77.0,134.0,9.6
77.0,135.0,12.27
77.0,137.0,14.12
77.0,144.0,13.84
77.0,145.0,13.02
77.0,146.0,13.61
77.0,148.0,13.12
77.0,149.0,10.78
77.0,150.0,13.72
77.0,154.0,10.74
77.0,155.0,7.94
77.0,157.0,8.47
77.0,160.0,7.79
77.0,165.0,9.57
77.0,173.0,13.14
77.0,177.0,2.52
77.0,178.0,11.04
77.0,180.0,5.54
77.0,181.0,9.6
77.0,188.0,5.91
77.0,189.0,8.2
77.0,190.0,8.22
77.0,192.0,14.42
77.0,193.0,14.72
77.0,195.0,12.74
77.0,196.0,9.45
77.0,197.0,8.27
77.0,198.0,5.91
77.0,201.0,14.22
77.0,207.0,14.32
77.0,209.0,13.58
77.0,210.0,12.03
77.0,211.0,14.51
77.0,215.0,12.32
77.0,216.0,8.57
77.0,217.0,8.92
77.0,218.0,13.64
77.0,219.0,14.58
77.0,222.0,3.14
77.0,224.0,13.18
77.0,225.0,5.16
77.0,226.0,10.94
77.0,227.0,12.69
77.0,228.0,13.07
77.0,231.0,14.61
77.0,232.0,12.05
77.0,233.0,14.82
77.0,255.0,10.32
77.0,256.0,9.69
77.0,257.0,9.39
77.0,258.0,5.48
77.0,260.0,11.47
77.0,261.0,14.51
78.0,3.0,5.12
78.0,7.0,12.85
78.0,8.0,10.62
78.0,15.0,14.32
78.0,18.0,3.38
78.0,20.0,1.89
78.0,24.0,10.92
78.0,31.0,2.19
78.0,32.0,3.62
78.0,41.0,9.45
78.0,42.0,7.3
78.0,43.0,12.8
78.0,46.0,11.54
78.0,47.0,1.68
78.0,51.0,7.67
78.0,53.0,10.55
78.0,57.0,14.15
78.0,58.0,7.27
78.0,59.0,1.41
78.0,60.0,1.61
78.0,69.0,3.84
78.0,70.0,12.15
78.0,74.0,8.65
78.0,75.0,10.5
78.0,78.0,0.0
78.0,81.0,7.59
78.0,92.0,13.85
78.0,94.0,2.49
78.0,116.0,7.49
78.0,119.0,4.64
78.0,120.0,4.98
78.0,126.0,4.84
78.0,127.0,4.88
78.0,128.0,5.91
78.0,129.0,12.89
78.0,136.0,3.75
78.0,138.0,10.47
78.0,140.0,14.0
78.0,141.0,14.13
78.0,142.0,14.98
78.0,146.0,14.43
78.0,147.0,4.01
78.0,151.0,11.51
78.0,152.0,8.57
78.0,153.0,5.34
78.0,159.0,4.97
78.0,166.0,9.97
78.0,167.0,3.18
78.0,168.0,6.54
78.0,169.0,2.26
78.0,171.0,14.09
78.0,173.0,13.81
78.0,174.0,4.79
78.0,179.0,11.8
78.0,182.0,3.24
78.0,183.0,6.04
78.0,184.0,9.3
78.0,185.0,3.73
78.0,193.0,13.95
78.0,194.0,9.05
78.0,199.0,7.92
78.0,200.0,8.38
78.0,202.0,14.16
78.0,207.0,12.01
78.0,208.0,7.6
78.0,212.0,3.07
78.0,213.0,5.02
78.0,220.0,6.18
78.0,223.0,10.18
78.0,235.0,3.57
78.0,236.0,12.39
78.0,237.0,14.34
78.0,238.0,12.5
78.0,239.0,13.71
78.0,240.0,7.32
78.0,241.0,4.78
78.0,242.0,3.89
78.0,243.0,5.56
78.0,244.0,6.24
78.0,247.0,4.93
78.0,248.0,2.17
78.0,250.0,4.52
78.0,252.0,11.41
78.0,253.0,13.35
78.0,254.0,6.22
78.0,259.0,8.63
78.0,260.0,14.99
78.0,262.0,12.21
78.0,263.0,12.16
79.0,4.0,1.15
79.0,7.0,8.9
79.0,8.0,10.25
79.0,12.0,4.9
79.0,13.0,4.06
79.0,17.0,6.65
79.0,24.0,11.16
79.0,25.0,6.17
79.0,26.0,14.19
79.0,33.0,4.79
79.0,34.0,4.26
79.0,35.0,12.58
79.0,36.0,8.57
79.0,37.0,8.56
79.0,40.0,7.2
79.0,41.0,11.92
79.0,42.0,14.24
79.0,43.0,8.38
79.0,45.0,2.61
79.0,48.0,5.11
79.0,49.0,6.39
79.0,50.0,5.77
79.0,52.0,6.13
79.0,54.0,6.23
79.0,56.0,14.29
79.0,61.0,9.37
79.0,62.0,9.88
79.0,63.0,13.61
79.0,65.0,4.74
79.0,66.0,3.72
79.0,68.0,3.43
79.0,70.0,14.1
79.0,71.0,13.35
79.0,72.0,13.13
79.0,74.0,12.09
79.0,75.0,10.2
79.0,77.0,13.49
79.0,79.0,0.0
79.0,80.0,5.76
79.0,82.0,12.24
79.0,83.0,10.56
79.0,85.0,12.56
79.0,87.0,3.89
79.0,88.0,4.56
79.0,89.0,13.46
79.0,90.0,2.48
79.0,96.0,13.5
79.0,97.0,5.55
79.0,100.0,3.82
79.0,102.0,12.77
79.0,103.0,8.63
79.0,104.0,7.43
79.0,105.0,6.79
79.0,106.0,7.96
79.0,107.0,1.37
79.0,111.0,11.09
79.0,112.0,4.06
79.0,113.0,1.18
79.0,114.0,1.28
79.0,125.0,2.41
79.0,129.0,12.02
79.0,133.0,12.82
79.0,137.0,2.16
79.0,138.0,14.27
79.0,140.0,6.56
79.0,141.0,6.48
79.0,142.0,6.78
79.0,143.0,7.11
79.0,144.0,1.57
79.0,145.0,4.88
79.0,146.0,6.9
79.0,148.0,1.39
79.0,151.0,10.53
79.0,152.0,13.76
79.0,157.0,9.32
79.0,158.0,2.79
79.0,160.0,11.87
79.0,161.0,4.56
79.0,162.0,4.53
79.0,163.0,5.49
79.0,164.0,3.08
79.0,166.0,12.33
79.0,168.0,14.02
79.0,170.0,3.07
79.0,173.0,14.16
79.0,177.0,10.99
79.0,179.0,9.1
79.0,181.0,8.42
79.0,186.0,3.15
79.0,188.0,10.98
79.0,189.0,7.62
79.0,190.0,9.87
79.0,193.0,6.86
79.0,194.0,11.55
79.0,195.0,8.07
79.0,196.0,13.65
79.0,198.0,9.87
79.0,199.0,14.81
79.0,202.0,6.44
79.0,207.0,11.02
79.0,209.0,3.36
79.0,211.0,1.82
79.0,217.0,4.62
79.0,223.0,11.57
79.0,224.0,1.21
79.0,225.0,8.35
79.0,226.0,6.98
79.0,227.0,12.76
79.0,228.0,11.4
79.0,229.0,4.86
79.0,230.0,4.73
79.0,231.0,2.84
79.0,232.0,1.92
79.0,233.0,3.7
79.0,234.0,1.93
79.0,236.0,8.4
79.0,237.0,6.43
79.0,238.0,9.53
79.0,239.0,8.32
79.0,246.0,4.28
79.0,249.0,2.14
79.0,255.0,3.43
79.0,256.0,3.8
79.0,257.0,10.9
79.0,260.0,9.19
79.0,261.0,4.06
79.0,262.0,8.35
79.0,263.0,8.46
80.0,4.0,4.64
80.0,7.0,7.04
80.0,8.0,9.41
80.0,12.0,8.96
80.0,13.0,8.84
80.0,17.0,3.8
80.0,24.0,13.12
80.0,25.0,7.01
80.0,26.0,13.67
80.0,28.0,14.27
80.0,33.0,7.11
80.0,34.0,4.38
80.0,35.0,8.1
80.0,36.0,3.04
80.0,37.0,3.4
80.0,39.0,12.08
80.0,40.0,8.46
80.0,41.0,13.17
80.0,43.0,10.37
80.0,45.0,6.84
80.0,48.0,9.07
80.0,49.0,4.93
80.0,50.0,9.9
80.0,52.0,7.89
80.0,53.0,14.22
80.0,54.0,8.44
80.0,56.0,9.48
80.0,57.0,10.7
80.0,61.0,6.01
80.0,62.0,7.29
80.0,63.0,8.0
80.0,65.0,6.23
80.0,66.0,5.77
80.0,68.0,8.54
80.0,70.0,10.38
80.0,71.0,10.43
80.0,72.0,9.39
80.0,74.0,12.61
80.0,75.0,11.01
80.0,76.0,10.41
80.0,77.0,8.52
80.0,79.0,5.76
80.0,80.0,0.0
80.0,82.0,7.53
80.0,83.0,6.0
80.0,85.0,10.3
80.0,87.0,7.97
80.0,88.0,8.5
80.0,89.0,11.69
80.0,90.0,7.78
80.0,91.0,13.1
80.0,92.0,13.77
80.0,93.0,11.31
80.0,95.0,9.96
80.0,96.0,7.75
80.0,97.0,5.57
80.0,100.0,8.06
80.0,102.0,7.02
80.0,103.0,12.65
80.0,104.0,11.83
80.0,105.0,9.96
80.0,106.0,8.59
80.0,107.0,6.13
80.0,111.0,11.03
80.0,112.0,2.51
80.0,113.0,6.88
80.0,114.0,7.01
80.0,124.0,13.23
80.0,125.0,8.03
80.0,129.0,8.41
80.0,133.0,11.82
80.0,134.0,12.08
80.0,135.0,13.01
80.0,137.0,5.75
80.0,138.0,11.16
80.0,140.0,7.63
80.0,141.0,7.99
80.0,142.0,9.9
80.0,143.0,10.55
80.0,144.0,6.74
80.0,145.0,4.61
80.0,146.0,5.71
80.0,148.0,6.05
80.0,151.0,12.63
80.0,155.0,14.98
80.0,157.0,4.04
80.0,158.0,8.54
80.0,160.0,6.33
80.0,161.0,7.75
80.0,162.0,7.25
80.0,163.0,8.52
80.0,164.0,7.26
80.0,165.0,14.04
80.0,166.0,14.1
80.0,168.0,13.7
80.0,170.0,6.65
80.0,173.0,9.86
80.0,177.0,6.24
80.0,178.0,14.87
80.0,179.0,8.31
80.0,180.0,11.57
80.0,181.0,8.27
80.0,186.0,7.88
80.0,188.0,8.4
80.0,189.0,6.52
80.0,190.0,8.66
80.0,192.0,14.16
80.0,193.0,6.63
80.0,194.0,11.2
80.0,195.0,9.96
80.0,196.0,8.33
80.0,197.0,12.18
80.0,198.0,4.12
80.0,199.0,12.66
80.0,202.0,6.99
80.0,207.0,8.27
80.0,209.0,7.5
80.0,211.0,7.32
80.0,216.0,14.27
80.0,217.0,2.95
80.0,222.0,11.65
80.0,223.0,9.76
80.0,224.0,5.05
80.0,225.0,4.03
80.0,226.0,3.55
80.0,227.0,13.17
80.0,228.0,12.42
80.0,229.0,6.85
80.0,230.0,8.4
80.0,231.0,7.92
80.0,232.0,5.15
80.0,233.0,6.31
80.0,234.0,7.01
80.0,236.0,9.82
80.0,237.0,8.46
80.0,238.0,11.92
80.0,239.0,11.1
80.0,246.0,9.33
80.0,249.0,7.88
80.0,253.0,12.54
80.0,255.0,2.35
80.0,256.0,2.66
80.0,257.0,10.16
80.0,258.0,9.83
80.0,260.0,5.43
80.0,261.0,8.54
80.0,262.0,8.96
80.0,263.0,9.45
81.0,3.0,2.7
81.0,18.0,6.27
81.0,20.0,6.45
81.0,31.0,5.51
81.0,32.0,4.01
81.0,42.0,14.81
81.0,46.0,7.68
81.0,47.0,9.05
81.0,51.0,1.39
81.0,53.0,14.73
81.0,58.0,6.09
81.0,59.0,9.01
81.0,60.0,8.82
81.0,69.0,11.37
81.0,78.0,7.59
81.0,81.0,0.0
81.0,94.0,7.76
81.0,116.0,14.77
81.0,119.0,11.81
81.0,120.0,11.57
81.0,126.0,11.5
81.0,127.0,9.46
81.0,128.0,9.85
81.0,136.0,8.05
81.0,147.0,11.38
81.0,153.0,8.24
81.0,159.0,12.53
81.0,167.0,10.74
81.0,168.0,14.03
81.0,169.0,8.95
81.0,174.0,4.75
81.0,182.0,6.79
81.0,183.0,4.71
81.0,184.0,3.71
81.0,185.0,4.38
81.0,199.0,14.17
81.0,200.0,8.3
81.0,208.0,8.6
81.0,212.0,8.63
81.0,213.0,9.59
81.0,220.0,8.24
81.0,235.0,9.77
81.0,240.0,5.43
81.0,241.0,6.6
81.0,242.0,5.26
81.0,243.0,11.27
81.0,244.0,13.01
81.0,247.0,12.41
81.0,248.0,7.95
81.0,250.0,7.31
81.0,252.0,13.84
81.0,254.0,2.49
81.0,259.0,3.04
82.0,4.0,11.35
82.0,7.0,5.74
82.0,8.0,7.69
82.0,9.0,10.07
82.0,10.0,13.08
82.0,15.0,12.02
82.0,16.0,12.04
82.0,17.0,10.74
82.0,24.0,13.46
82.0,25.0,14.48
82.0,28.0,8.65
82.0,33.0,14.63
82.0,34.0,11.91
82.0,35.0,11.68
82.0,36.0,7.29
82.0,37.0,8.24
82.0,41.0,12.61
