contact_id,account_id,is_primary_contact
CON002019,ACC00838,False
CON002020,ACC00838,False
CON002021,ACC00838,False
CON002022,ACC00838,True
CON002023,ACC00839,True
CON002024,ACC00839,False
CON002025,ACC00839,False
CON002026,ACC00840,False
CON002027,ACC00840,True
CON002028,ACC00841,True
CON002029,ACC00841,False
CON002030,ACC00842,False
CON002031,ACC00842,True
CON002032,ACC00842,False
CON002033,ACC00843,False
CON002034,ACC00843,True
CON002035,ACC00843,False
CON002036,ACC00844,False
CON002037,ACC00844,True
CON002038,ACC00845,False
CON002039,ACC00845,True
CON002040,ACC00846,True
CON002041,ACC00846,False
CON002042,ACC00847,True
CON002043,ACC00847,False
CON002044,ACC00847,False
CON002045,ACC00848,False
CON002046,ACC00848,True
CON002047,ACC00849,False
CON002048,ACC00849,True
CON002049,ACC00850,False
CON002050,ACC00850,True
CON002051,ACC00851,False
CON002052,ACC00851,True
CON002053,ACC00852,True
CON002054,ACC00852,False
CON002055,ACC00853,True
CON002056,ACC00853,False
CON002057,ACC00854,False
CON002058,ACC00854,True
CON002059,ACC00855,False
CON002060,ACC00855,False
CON002061,ACC00855,True
CON002062,ACC00856,False
CON002063,ACC00856,True
CON002064,ACC00857,True
CON002065,ACC00857,False
CON002066,ACC00858,True
CON002067,ACC00858,False
CON002068,ACC00859,True
CON002069,ACC00859,False
CON002070,ACC00859,False
CON002071,ACC00859,False
CON002072,ACC00860,False
CON002073,ACC00860,True
CON002074,ACC00861,True
CON002075,ACC00861,False
CON002076,ACC00862,False
CON002077,ACC00862,True
CON002078,ACC00863,True
CON002079,ACC00863,False
CON002080,ACC00863,False
CON002081,ACC00864,False
CON002082,ACC00864,True
CON002083,ACC00864,False
CON002084,ACC00865,False
CON002085,ACC00865,True
CON002086,ACC00866,True
CON002087,ACC00866,False
CON002088,ACC00867,True
CON002089,ACC00867,False
CON002090,ACC00867,False
CON002091,ACC00868,True
CON002092,ACC00868,False
CON002093,ACC00868,False
CON002094,ACC00869,True
CON002095,ACC00869,False
CON002096,ACC00870,False
CON002097,ACC00870,True
CON002098,ACC00871,True
CON002099,ACC00871,False
CON002100,ACC00872,True
CON002101,ACC00872,False
CON002102,ACC00873,False
CON002103,ACC00873,False
CON002104,ACC00873,True
CON002105,ACC00873,False
CON002106,ACC00874,True
CON002107,ACC00874,False
CON002108,ACC00875,False
CON002109,ACC00875,False
CON002110,ACC00875,True
CON002111,ACC00875,False
CON002112,ACC00876,False
CON002113,ACC00876,True
CON002114,ACC00877,False
CON002115,ACC00877,False
CON002116,ACC00877,True
CON002117,ACC00878,False
CON002118,ACC00878,True
CON002119,ACC00879,False
CON002120,ACC00879,True
CON002121,ACC00880,False
CON002122,ACC00880,True
CON002123,ACC00881,True
CON002124,ACC00881,False
CON002125,ACC00881,False
CON002126,ACC00881,False
CON002127,ACC00882,False
CON002128,ACC00882,True
CON002129,ACC00883,False
CON002130,ACC00883,True
CON002131,ACC00884,True
CON002132,ACC00884,False
CON002133,ACC00885,False
CON002134,ACC00885,True
CON002135,ACC00886,True
CON002136,ACC00886,False
CON002137,ACC00887,False
CON002138,ACC00887,True
CON002139,ACC00887,False
CON002140,ACC00888,False
CON002141,ACC00888,True
CON002142,ACC00889,True
CON002143,ACC00889,False
CON002144,ACC00890,False
CON002145,ACC00890,True
CON002146,ACC00890,False
CON002147,ACC00891,True
CON002148,ACC00891,False
CON002149,ACC00891,False
CON002150,ACC00892,True
CON002151,ACC00892,False
CON002152,ACC00893,True
CON002153,ACC00893,False
CON002154,ACC00894,False
CON002155,ACC00894,True
CON002156,ACC00895,True
CON002157,ACC00895,False
CON002158,ACC00896,True
CON002159,ACC00896,False
CON002160,ACC00897,False
CON002161,ACC00897,True
CON002162,ACC00898,False
CON002163,ACC00898,True
CON002164,ACC00899,True
CON002165,ACC00899,False
CON002166,ACC00899,False
CON002167,ACC00899,False
CON002168,ACC00900,False
CON002169,ACC00900,False
CON002170,ACC00900,True
CON002171,ACC00900,False
CON002172,ACC00901,True
CON002173,ACC00901,False
CON002174,ACC00902,False
CON002175,ACC00902,True
CON002176,ACC00902,False
CON002177,ACC00903,False
CON002178,ACC00903,True
CON002179,ACC00904,True
CON002180,ACC00904,False
CON002181,ACC00905,False
CON002182,ACC00905,False
CON002183,ACC00905,True
CON002184,ACC00906,True
CON002185,ACC00906,False
CON002186,ACC00906,False
CON002187,ACC00907,False
CON002188,ACC00907,True
CON002189,ACC00907,False
CON002190,ACC00908,False
CON002191,ACC00908,True
CON002192,ACC00909,True
CON002193,ACC00909,False
CON002194,ACC00909,False
CON002195,ACC00909,False
CON002196,ACC00910,False
CON002197,ACC00910,True
CON002198,ACC00911,True
CON002199,ACC00911,False
CON002200,ACC00911,False
CON002201,ACC00912,True
CON002202,ACC00912,False
CON002203,ACC00913,True
CON002204,ACC00913,False
CON002205,ACC00914,True
CON002206,ACC00914,False
CON002207,ACC00914,False
CON002208,ACC00915,True
CON002209,ACC00915,False
CON002210,ACC00916,False
CON002211,ACC00916,True
CON002212,ACC00917,False
CON002213,ACC00917,True
CON002214,ACC00918,True
CON002215,ACC00918,False
CON002216,ACC00918,False
CON002217,ACC00919,True
CON002218,ACC00919,False
CON002219,ACC00920,True
CON002220,ACC00920,False
CON002221,ACC00921,False
CON002222,ACC00921,True
CON002223,ACC00922,True
CON002224,ACC00922,False
CON002225,ACC00923,False
CON002226,ACC00923,True
CON002227,ACC00924,True
CON002228,ACC00924,False
CON002229,ACC00925,False
CON002230,ACC00925,True
CON002231,ACC00925,False
CON002232,ACC00926,True
CON002233,ACC00926,False
CON002234,ACC00927,False
CON002235,ACC00927,False
CON002236,ACC00927,True
CON002237,ACC00928,True
CON002238,ACC00928,False
CON002239,ACC00929,False
CON002240,ACC00929,True
CON002241,ACC00930,False
CON002242,ACC00930,True
CON002243,ACC00931,False
CON002244,ACC00931,True
CON002245,ACC00931,False
CON002246,ACC00932,True
CON002247,ACC00932,False
CON002248,ACC00933,True
CON002249,ACC00933,False
CON002250,ACC00934,False
CON002251,ACC00934,True
CON002252,ACC00934,False
CON002253,ACC00934,False
CON002254,ACC00935,True
CON002255,ACC00935,False
CON002256,ACC00936,True
CON002257,ACC00936,False
CON002258,ACC00937,True
CON002259,ACC00937,False
CON002260,ACC00938,False
CON002261,ACC00938,False
CON002262,ACC00938,True
CON002263,ACC00939,False
CON002264,ACC00939,False
CON002265,ACC00939,True
CON002266,ACC00940,True
CON002267,ACC00940,False
CON002268,ACC00940,False
CON002269,ACC00940,False
CON002270,ACC00941,False
CON002271,ACC00941,True
CON002272,ACC00942,True
CON002273,ACC00942,False
CON002274,ACC00943,False
CON002275,ACC00943,True
CON002276,ACC00944,False
CON002277,ACC00944,True
CON002278,ACC00944,False
CON002279,ACC00945,False
CON002280,ACC00945,True
CON002281,ACC00946,False
CON002282,ACC00946,False
CON002283,ACC00946,True
CON002284,ACC00947,False
CON002285,ACC00947,True
CON002286,ACC00948,False
CON002287,ACC00948,True
CON002288,ACC00949,False
CON002289,ACC00949,True
CON002290,ACC00950,True
CON002291,ACC00950,False
CON002292,ACC00951,False
CON002293,ACC00951,True
CON002294,ACC00951,False
CON002295,ACC00952,True
CON002296,ACC00952,False
CON002297,ACC00953,True
CON002298,ACC00953,False
CON002299,ACC00954,True
CON002300,ACC00954,False
CON002301,ACC00955,True
CON002302,ACC00955,False
CON002303,ACC00956,False
CON002304,ACC00956,True
CON002305,ACC00956,False
CON002306,ACC00957,True
CON002307,ACC00957,False
CON002308,ACC00958,True
CON002309,ACC00958,False
CON002310,ACC00959,False
CON002311,ACC00959,True
CON002312,ACC00960,True
CON002313,ACC00960,False
CON002314,ACC00960,False
CON002315,ACC00961,True
CON002316,ACC00961,False
CON002317,ACC00962,True
CON002318,ACC00962,False
CON002319,ACC00962,False
CON002320,ACC00962,False
CON002321,ACC00963,False
CON002322,ACC00963,False
CON002323,ACC00963,True
CON002324,ACC00964,False
CON002325,ACC00964,False
CON002326,ACC00964,True
CON002327,ACC00965,False
CON002328,ACC00965,True
CON002329,ACC00966,True
CON002330,ACC00966,False
CON002331,ACC00967,False
CON002332,ACC00967,True
CON002333,ACC00968,False
CON002334,ACC00968,True
CON002335,ACC00968,False
CON002336,ACC00968,False
CON002337,ACC00969,True
CON002338,ACC00969,False
CON002339,ACC00969,False
CON002340,ACC00970,False
CON002341,ACC00970,False
CON002342,ACC00970,True
CON002343,ACC00971,False
CON002344,ACC00971,True
CON002345,ACC00972,False
CON002346,ACC00972,False
CON002347,ACC00972,True
CON002348,ACC00972,False
CON002349,ACC00973,False
CON002350,ACC00973,True
CON002351,ACC00974,False
CON002352,ACC00974,True
CON002353,ACC00975,False
CON002354,ACC00975,True
CON002355,ACC00976,False
CON002356,ACC00976,True
CON002357,ACC00976,False
CON002358,ACC00977,False
CON002359,ACC00977,False
CON002360,ACC00977,True
CON002361,ACC00977,False
CON002362,ACC00978,True
CON002363,ACC00978,False
CON002364,ACC00978,False
CON002365,ACC00979,False
CON002366,ACC00979,True
CON002367,ACC00980,False
CON002368,ACC00980,True
CON002369,ACC00981,True
CON002370,ACC00981,False
CON002371,ACC00982,True
CON002372,ACC00982,False
CON002373,ACC00983,False
CON002374,ACC00983,True
CON002375,ACC00984,False
CON002376,ACC00984,True
CON002377,ACC00985,True
CON002378,ACC00985,False
CON002379,ACC00986,True
CON002380,ACC00986,False
CON002381,ACC00987,False
CON002382,ACC00987,True
CON002383,ACC00988,False
CON002384,ACC00988,True
CON002385,ACC00988,False
CON002386,ACC00989,False
CON002387,ACC00989,False
CON002388,ACC00989,False
CON002389,ACC00989,True
CON002390,ACC00990,False
CON002391,ACC00990,True
CON002392,ACC00991,False
CON002393,ACC00991,True
CON002394,ACC00992,True
CON002395,ACC00992,False
CON002396,ACC00993,False
CON002397,ACC00993,True
CON002398,ACC00994,True
CON002399,ACC00994,False
CON002400,ACC00995,True
CON002401,ACC00995,False
CON002402,ACC00995,False
CON002403,ACC00996,False
CON002404,ACC00996,True
CON002405,ACC00997,True
CON002406,ACC00997,False
CON002407,ACC00998,True
CON002408,ACC00998,False
CON002409,ACC00999,False
CON002410,ACC00999,True
CON002411,ACC01000,False
CON002412,ACC01000,True
CON002413,ACC01001,True
CON002414,ACC01001,False
CON002415,ACC01002,True
CON002416,ACC01002,False
CON002417,ACC01003,True
CON002418,ACC01003,False
CON002419,ACC01004,False
CON002420,ACC01004,False
CON002421,ACC01004,True
CON002422,ACC01004,False
CON002423,ACC01005,False
CON002424,ACC01005,True
CON002425,ACC01006,False
CON002426,ACC01006,True
CON002427,ACC01007,False
CON002428,ACC01007,False
CON002429,ACC01007,False
CON002430,ACC01007,True
CON002431,ACC01008,False
CON002432,ACC01008,True
CON002433,ACC01008,False
CON002434,ACC01009,False
CON002435,ACC01009,True
CON002436,ACC01010,False
CON002437,ACC01010,True
CON002438,ACC01011,False
CON002439,ACC01011,True
CON002440,ACC01012,False
CON002441,ACC01012,True
CON002442,ACC01013,True
CON002443,ACC01013,False
CON002444,ACC01014,False
CON002445,ACC01014,True
CON002446,ACC01015,False
CON002447,ACC01015,True
CON002448,ACC01016,False
CON002449,ACC01016,True
CON002450,ACC01017,False
CON002451,ACC01017,True
CON002452,ACC01018,False
CON002453,ACC01018,True
CON002454,ACC01019,False
CON002455,ACC01019,True
CON002456,ACC01019,False
CON002457,ACC01020,True
CON002458,ACC01020,False
CON002459,ACC01021,False
CON002460,ACC01021,False
CON002461,ACC01021,True
CON002462,ACC01022,True
CON002463,ACC01022,False
CON002464,ACC01023,False
CON002465,ACC01023,False
CON002466,ACC01023,False
CON002467,ACC01023,True
CON002468,ACC01024,True
CON002469,ACC01024,False
CON002470,ACC01025,True
CON002471,ACC01025,False
CON002472,ACC01026,False
CON002473,ACC01026,True
CON002474,ACC01027,False
CON002475,ACC01027,False
CON002476,ACC01027,True
CON002477,ACC01027,False
CON002478,ACC01028,False
CON002479,ACC01028,True
CON002480,ACC01029,True
CON002481,ACC01029,False
CON002482,ACC01030,True
CON002483,ACC01030,False
CON002484,ACC01031,True
CON002485,ACC01031,False
CON002486,ACC01032,False
CON002487,ACC01032,True
CON002488,ACC01032,False
CON002489,ACC01033,True
CON002490,ACC01033,False
CON002491,ACC01034,True
CON002492,ACC01034,False
CON002493,ACC01034,False
CON002494,ACC01035,False
CON002495,ACC01035,False
CON002496,ACC01035,False
CON002497,ACC01035,True
CON002498,ACC01036,False
CON002499,ACC01036,True
CON002500,ACC01037,False
CON002501,ACC01037,False
CON002502,ACC01037,True
CON002503,ACC01037,False
CON002504,ACC01038,False
CON002505,ACC01038,True
CON002506,ACC01039,True
CON002507,ACC01039,False
CON002508,ACC01040,False
CON002509,ACC01040,False
CON002510,ACC01040,True
CON002511,ACC01040,False
CON002512,ACC01041,False
CON002513,ACC01041,True
CON002514,ACC01042,False
CON002515,ACC01042,True
CON002516,ACC01043,True
CON002517,ACC01043,False
CON002518,ACC01044,False
CON002519,ACC01044,True
CON002520,ACC01045,True
CON002521,ACC01045,False
CON002522,ACC01046,True
CON002523,ACC01046,False
CON002524,ACC01046,False
CON002525,ACC01047,True
CON002526,ACC01047,False
CON002527,ACC01048,False
CON002528,ACC01048,True
CON002529,ACC01049,True
CON002530,ACC01049,False
CON002531,ACC01050,True
CON002532,ACC01050,False
CON002533,ACC01051,True
CON002534,ACC01051,False
CON002535,ACC01051,False
CON002536,ACC01052,False
CON002537,ACC01052,True
CON002538,ACC01053,False
CON002539,ACC01053,True
CON002540,ACC01053,False
CON002541,ACC01053,False
CON002542,ACC01054,False
CON002543,ACC01054,False
CON002544,ACC01054,False
CON002545,ACC01054,True
CON002546,ACC01055,True
CON002547,ACC01055,False
CON002548,ACC01056,True
CON002549,ACC01056,False
CON002550,ACC01057,True
CON002551,ACC01057,False
CON002552,ACC01058,True
CON002553,ACC01058,False
CON002554,ACC01059,False
CON002555,ACC01059,False
CON002556,ACC01059,True
CON002557,ACC01060,True
CON002558,ACC01060,False
CON002559,ACC01061,False
CON002560,ACC01061,True
CON002561,ACC01062,False
CON002562,ACC01062,True
CON002563,ACC01063,True
CON002564,ACC01063,False
CON002565,ACC01064,True
CON002566,ACC01064,False
CON002567,ACC01064,False
CON002568,ACC01065,False
CON002569,ACC01065,True
CON002570,ACC01066,False
CON002571,ACC01066,True
CON002572,ACC01067,False
CON002573,ACC01067,True
CON002574,ACC01068,True
CON002575,ACC01068,False
CON002576,ACC01069,False
CON002577,ACC01069,True
CON002578,ACC01070,False
CON002579,ACC01070,True
CON002580,ACC01070,False
CON002581,ACC01071,True
CON002582,ACC01071,False
CON002583,ACC01072,False
CON002584,ACC01072,True
CON002585,ACC01073,True
CON002586,ACC01073,False
CON002587,ACC01074,True
CON002588,ACC01074,False
CON002589,ACC01075,True
CON002590,ACC01075,False
CON002591,ACC01075,False
CON002592,ACC01076,False
CON002593,ACC01076,True
CON002594,ACC01077,False
CON002595,ACC01077,True
CON002596,ACC01078,True
CON002597,ACC01078,False
CON002598,ACC01078,False
CON002599,ACC01078,False
CON002600,ACC01079,False
CON002601,ACC01079,False
CON002602,ACC01079,True
CON002603,ACC01080,False
CON002604,ACC01080,False
CON002605,ACC01080,True
CON002606,ACC01081,False
CON002607,ACC01081,True
CON002608,ACC01081,False
CON002609,ACC01082,True
CON002610,ACC01082,False
CON002611,ACC01082,False
CON002612,ACC01082,False
CON002613,ACC01083,True
CON002614,ACC01083,False
CON002615,ACC01084,False
CON002616,ACC01084,True
CON002617,ACC01085,False
CON002618,ACC01085,True
CON002619,ACC01086,True
CON002620,ACC01086,False
CON002621,ACC01087,True
CON002622,ACC01087,False
CON002623,ACC01088,False
CON002624,ACC01088,True
CON002625,ACC01089,False
CON002626,ACC01089,True
CON002627,ACC01090,True
CON002628,ACC01090,False
CON002629,ACC01091,False
CON002630,ACC01091,True
CON002631,ACC01092,False
CON002632,ACC01092,True
CON002633,ACC01093,False
CON002634,ACC01093,True
CON002635,ACC01094,True
CON002636,ACC01094,False
CON002637,ACC01094,False
CON002638,ACC01095,False
CON002639,ACC01095,True
CON002640,ACC01095,False
CON002641,ACC01095,False
CON002642,ACC01096,True
CON002643,ACC01096,False
CON002644,ACC01097,False
CON002645,ACC01097,True
CON002646,ACC01098,False
CON002647,ACC01098,True
CON002648,ACC01099,False
CON002649,ACC01099,True
CON002650,ACC01100,False
CON002651,ACC01100,True
CON002652,ACC01100,False
CON002653,ACC01101,True
CON002654,ACC01101,False
CON002655,ACC01102,False
CON002656,ACC01102,True
CON002657,ACC01102,False
CON002658,ACC01103,False
CON002659,ACC01103,True
CON002660,ACC01104,False
CON002661,ACC01104,True
CON002662,ACC01104,False
CON002663,ACC01105,False
CON002664,ACC01105,True
CON002665,ACC01106,True
CON002666,ACC01106,False
CON002667,ACC01107,False
CON002668,ACC01107,True
CON002669,ACC01108,False
CON002670,ACC01108,False
CON002671,ACC01108,True
CON002672,ACC01109,False
CON002673,ACC01109,True
CON002674,ACC01110,False
CON002675,ACC01110,True
CON002676,ACC01110,False
CON002677,ACC01111,False
CON002678,ACC01111,True
CON002679,ACC01112,False
CON002680,ACC01112,True
CON002681,ACC01113,False
CON002682,ACC01113,True
CON002683,ACC01114,False
CON002684,ACC01114,True
CON002685,ACC01115,True
CON002686,ACC01115,False
CON002687,ACC01116,True
CON002688,ACC01116,False
CON002689,ACC01117,True
CON002690,ACC01117,False
CON002691,ACC01118,True
CON002692,ACC01118,False
CON002693,ACC01119,False
CON002694,ACC01119,True
CON002695,ACC01120,False
CON002696,ACC01120,True
CON002697,ACC01121,True
CON002698,ACC01121,False
CON002699,ACC01122,False
CON002700,ACC01122,True
CON002701,ACC01123,True
CON002702,ACC01123,False
CON002703,ACC01124,True
CON002704,ACC01124,False
CON002705,ACC01125,False
CON002706,ACC01125,True
CON002707,ACC01126,True
CON002708,ACC01126,False
CON002709,ACC01127,False
CON002710,ACC01127,True
CON002711,ACC01128,True
CON002712,ACC01128,False
CON002713,ACC01129,True
CON002714,ACC01129,False
CON002715,ACC01130,False
CON002716,ACC01130,False
CON002717,ACC01130,True
CON002718,ACC01131,True
CON002719,ACC01131,False
CON002720,ACC01131,False
CON002721,ACC01132,False
CON002722,ACC01132,True
CON002723,ACC01133,False
CON002724,ACC01133,False
CON002725,ACC01133,True
CON002726,ACC01133,False
CON002727,ACC01134,True
CON002728,ACC01134,False
CON002729,ACC01134,False
CON002730,ACC01135,False
CON002731,ACC01135,True
CON002732,ACC01136,False
CON002733,ACC01136,True
CON002734,ACC01137,True
CON002735,ACC01137,False
CON002736,ACC01138,False
CON002737,ACC01138,True
CON002738,ACC01139,False
CON002739,ACC01139,True
CON002740,ACC01140,False
CON002741,ACC01140,True
CON002742,ACC01141,True
CON002743,ACC01141,False
CON002744,ACC01141,False
CON002745,ACC01142,True
CON002746,ACC01142,False
CON002747,ACC01143,False
CON002748,ACC01143,True
CON002749,ACC01144,True
CON002750,ACC01144,False
CON002751,ACC01145,False
CON002752,ACC01145,True
CON002753,ACC01146,False
CON002754,ACC01146,True
CON002755,ACC01146,False
CON002756,ACC01147,True
CON002757,ACC01147,False
CON002758,ACC01148,False
CON002759,ACC01148,False
CON002760,ACC01148,True
CON002761,ACC01148,False
CON002762,ACC01149,True
CON002763,ACC01149,False
CON002764,ACC01150,True
CON002765,ACC01150,False
CON002766,ACC01151,False
CON002767,ACC01151,True
CON002768,ACC01152,True
CON002769,ACC01152,False
CON002770,ACC01153,True
CON002771,ACC01153,False
CON002772,ACC01154,False
CON002773,ACC01154,True
CON002774,ACC01155,False
CON002775,ACC01155,True
CON002776,ACC01156,False
CON002777,ACC01156,False
CON002778,ACC01156,True
CON002779,ACC01156,False
CON002780,ACC01157,True
CON002781,ACC01157,False
CON002782,ACC01158,True
CON002783,ACC01158,False
CON002784,ACC01159,True
CON002785,ACC01159,False
CON002786,ACC01160,True
CON002787,ACC01160,False
CON002788,ACC01161,False
CON002789,ACC01161,True
CON002790,ACC01161,False
CON002791,ACC01162,True
CON002792,ACC01162,False
CON002793,ACC01162,False
CON002794,ACC01162,False
CON002795,ACC01163,False
CON002796,ACC01163,True
CON002797,ACC01164,False
CON002798,ACC01164,True
CON002799,ACC01164,False
CON002800,ACC01164,False
CON002801,ACC01165,False
CON002802,ACC01165,True
CON002803,ACC01166,True
CON002804,ACC01166,False
CON002805,ACC01167,True
CON002806,ACC01167,False
CON002807,ACC01168,True
CON002808,ACC01168,False
CON002809,ACC01169,False
CON002810,ACC01169,False
CON002811,ACC01169,True
CON002812,ACC01170,True
CON002813,ACC01170,False
CON002814,ACC01171,False
CON002815,ACC01171,False
CON002816,ACC01171,True
CON002817,ACC01171,False
CON002818,ACC01172,False
CON002819,ACC01172,True
CON002820,ACC01173,False
CON002821,ACC01173,True
CON002822,ACC01173,False
CON002823,ACC01174,False
CON002824,ACC01174,True
CON002825,ACC01175,False
CON002826,ACC01175,False
CON002827,ACC01175,True
CON002828,ACC01176,True
CON002829,ACC01176,False
CON002830,ACC01177,True
CON002831,ACC01177,False
CON002832,ACC01178,False
CON002833,ACC01178,True
CON002834,ACC01179,False
CON002835,ACC01179,True
CON002836,ACC01180,True
CON002837,ACC01180,False
CON002838,ACC01181,False
CON002839,ACC01181,False
CON002840,ACC01181,True
CON002841,ACC01181,False
CON002842,ACC01182,False
CON002843,ACC01182,True
CON002844,ACC01183,True
CON002845,ACC01183,False
CON002846,ACC01183,False
CON002847,ACC01184,False
CON002848,ACC01184,True
CON002849,ACC01185,False
CON002850,ACC01185,True
CON002851,ACC01186,False
CON002852,ACC01186,True
CON002853,ACC01186,False
CON002854,ACC01187,True
CON002855,ACC01187,False
CON002856,ACC01188,False
CON002857,ACC01188,True
CON002858,ACC01189,True
CON002859,ACC01189,False
CON002860,ACC01190,True
CON002861,ACC01190,False
CON002862,ACC01191,False
CON002863,ACC01191,False
CON002864,ACC01191,True
CON002865,ACC01192,True
CON002866,ACC01192,False
CON002867,ACC01193,True
CON002868,ACC01193,False
CON002869,ACC01194,False
CON002870,ACC01194,True
CON002871,ACC01194,False
CON002872,ACC01195,False
CON002873,ACC01195,True
CON002874,ACC01196,True
CON002875,ACC01196,False
CON002876,ACC01197,False
CON002877,ACC01197,True
CON002878,ACC01198,False
CON002879,ACC01198,False
CON002880,ACC01198,True
CON002881,ACC01198,False
CON002882,ACC01199,False
CON002883,ACC01199,True
CON002884,ACC01200,True
CON002885,ACC01200,False
CON002886,ACC01201,True
CON002887,ACC01201,False
CON002888,ACC01202,True
CON002889,ACC01202,False
CON002890,ACC01203,False
CON002891,ACC01203,True
CON002892,ACC01204,False
CON002893,ACC01204,True
CON002894,ACC01205,False
CON002895,ACC01205,True
CON002896,ACC01206,False
CON002897,ACC01206,False
CON002898,ACC01206,False
CON002899,ACC01206,True
CON002900,ACC01207,False
CON002901,ACC01207,True
CON002902,ACC01208,False
CON002903,ACC01208,True
CON002904,ACC01209,True
CON002905,ACC01209,False
CON002906,ACC01210,False
CON002907,ACC01210,True
CON002908,ACC01211,False
CON002909,ACC01211,True
CON002910,ACC01212,False
CON002911,ACC01212,True
CON002912,ACC01213,False
CON002913,ACC01213,True
CON002914,ACC01214,True
CON002915,ACC01214,False
CON002916,ACC01215,False
CON002917,ACC01215,True
CON002918,ACC01215,False
CON002919,ACC01216,False
CON002920,ACC01216,True
CON002921,ACC01217,True
CON002922,ACC01217,False
CON002923,ACC01218,True
CON002924,ACC01218,False
CON002925,ACC01219,True
CON002926,ACC01219,False
CON002927,ACC01220,True
CON002928,ACC01220,False
CON002929,ACC01221,True
CON002930,ACC01221,False
CON002931,ACC01221,False
CON002932,ACC01221,False
CON002933,ACC01222,False
CON002934,ACC01222,True
CON002935,ACC01223,False
CON002936,ACC01223,True
CON002937,ACC01224,True
CON002938,ACC01224,False
CON002939,ACC01225,True
CON002940,ACC01225,False
CON002941,ACC01226,False
CON002942,ACC01226,True
CON002943,ACC01226,False
CON002944,ACC01226,False
CON002945,ACC01227,True
CON002946,ACC01227,False
CON002947,ACC01228,True
CON002948,ACC01228,False
CON002949,ACC01229,False
CON002950,ACC01229,True
CON002951,ACC01230,False
CON002952,ACC01230,True
CON002953,ACC01231,False
CON002954,ACC01231,True
CON002955,ACC01232,False
CON002956,ACC01232,True
CON002957,ACC01233,False
CON002958,ACC01233,True
CON002959,ACC01234,True
CON002960,ACC01234,False
CON002961,ACC01234,False
CON002962,ACC01234,False
CON002963,ACC01235,False
CON002964,ACC01235,True
CON002965,ACC01236,False
CON002966,ACC01236,False
CON002967,ACC01236,True
CON002968,ACC01236,False
CON002969,ACC01237,True
CON002970,ACC01237,False
CON002971,ACC01238,True
CON002972,ACC01238,False
CON002973,ACC01239,False
CON002974,ACC01239,True
CON002975,ACC01239,False
CON002976,ACC01240,False
CON002977,ACC01240,True
CON002978,ACC01241,True
CON002979,ACC01241,False
CON002980,ACC01242,True
CON002981,ACC01242,False
CON002982,ACC01243,True
CON002983,ACC01243,False
CON002984,ACC01244,True
CON002985,ACC01244,False
CON002986,ACC01245,False
CON002987,ACC01245,True
CON002988,ACC01245,False
CON002989,ACC01246,False
CON002990,ACC01246,True
CON002991,ACC01246,False
CON002992,ACC01247,False
CON002993,ACC01247,True
CON002994,ACC01248,False
CON002995,ACC01248,False
CON002996,ACC01248,True
CON002997,ACC01249,True
CON002998,ACC01249,False
CON002999,ACC01250,False
CON003000,ACC01250,True
CON003001,ACC01250,False
CON003002,ACC01251,False
CON003003,ACC01251,False
CON003004,ACC01251,True
CON003005,ACC01252,True
CON003006,ACC01252,False
CON003007,ACC01253,False
CON003008,ACC01253,True
CON003009,ACC01254,False
CON003010,ACC01254,True
CON003011,ACC01255,True
CON003012,ACC01255,False
CON003013,ACC01256,True
CON003014,ACC01256,False
CON003015,ACC01257,False
CON003016,ACC01257,True
CON003017,ACC01258,True
CON003018,ACC01258,False
CON003019,ACC01259,False
CON003020,ACC01259,False
CON003021,ACC01259,True
CON003022,ACC01260,False
CON003023,ACC01260,True
CON003024,ACC01261,False
CON003025,ACC01261,True
CON003026,ACC01262,True
CON003027,ACC01262,False
CON003028,ACC01263,True
CON003029,ACC01263,False
CON003030,ACC01264,True
CON003031,ACC01264,False
CON003032,ACC01265,True
CON003033,ACC01265,False
CON003034,ACC01266,True
CON003035,ACC01266,False
CON003036,ACC01267,False
CON003037,ACC01267,False
CON003038,ACC01267,True
CON003039,ACC01268,True
CON003040,ACC01268,False
CON003041,ACC01269,False
CON003042,ACC01269,True
CON003043,ACC01269,False
CON003044,ACC01270,False
CON003045,ACC01270,True
CON003046,ACC01270,False
CON003047,ACC01271,True
CON003048,ACC01271,False
CON003049,ACC01272,False
CON003050,ACC01272,True
CON003051,ACC01273,False
CON003052,ACC01273,False
CON003053,ACC01273,True
CON003054,ACC01273,False
CON003055,ACC01274,True
CON003056,ACC01274,False
CON003057,ACC01275,True
CON003058,ACC01275,False
CON003059,ACC01276,False
CON003060,ACC01276,True
CON003061,ACC01277,False
CON003062,ACC01277,True
CON003063,ACC01277,False
CON003064,ACC01278,True
CON003065,ACC01278,False
CON003066,ACC01279,True
CON003067,ACC01279,False
CON003068,ACC01280,True
CON003069,ACC01280,False
CON003070,ACC01281,True
CON003071,ACC01281,False
CON003072,ACC01281,False
CON003073,ACC01282,False
CON003074,ACC01282,False
CON003075,ACC01282,True
CON003076,ACC01282,False
CON003077,ACC01283,True
CON003078,ACC01283,False
CON003079,ACC01284,True
CON003080,ACC01284,False
CON003081,ACC01285,True
CON003082,ACC01285,False
CON003083,ACC01286,False
CON003084,ACC01286,True
CON003085,ACC01287,True
CON003086,ACC01287,False
CON003087,ACC01288,False
CON003088,ACC01288,True
CON003089,ACC01288,False
CON003090,ACC01289,True
CON003091,ACC01289,False
CON003092,ACC01289,False
CON003093,ACC01290,False
